id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,house_condition,grade,sqft_above,sqft_basement,year_built,zipcode,lat,long,sqft_living_15
16000200,2014-10-24,250000.0,3,2.25,1640,4420.0,2.0,0,1,4,7.0,1640.0,0,1918.0,98002,47.311,-122.21,1230
1352300520,2015-01-13,294000.0,3,3.0,1670,4120.0,1.5,0,1,3,7.0,1140.0,530,1929.0,98055,47.4881,-122.199,1010
5207200160,2014-10-10,490000.0,3,2.25,2380,6000.0,1.0,0,1,3,8.0,2040.0,340,1961.0,98115,47.6955,-122.275,1680
9284800844,2014-09-16,310000.0,4,1.0,1030,5750.0,1.0,0,1,3,7.0,1030.0,0,1971.0,98126,47.553,-122.37,1250
5602000105,2014-07-21,265000.0,3,1.5,1560,10489.0,1.0,0,1,5,7.0,1560.0,0,1961.0,98022,47.2048,-121.999,1400
3585220340,2014-08-11,402000.0,4,1.75,1640,10500.0,1.0,0,1,4,7.0,1010.0,630,1968.0,98052,47.6933,-122.116,1680
5104531290,2014-11-24,589450.0,4,2.5,3190,7941.0,2.0,0,1,3,10.0,3190.0,0,2005.0,98038,47.353,-122.002,3190
8125200273,2014-12-23,219950.0,3,1.5,1200,8404.0,1.0,0,1,3,7.0,1200.0,0,1964.0,98188,47.4482,-122.269,2120
3176600105,2014-08-13,750000.0,3,2.25,2250,5301.0,2.0,0,1,4,8.0,1510.0,740,1975.0,98115,47.6741,-122.271,2240
6821101275,2014-08-21,478000.0,2,1.75,1960,6000.0,1.0,0,1,4,7.0,980.0,980,1904.0,98199,47.6531,-122.401,1650
5379802090,2014-07-14,170000.0,3,1.0,1250,7015.0,1.0,0,1,3,7.0,1250.0,0,1958.0,98188,47.4548,-122.29,1510
3211240320,2014-06-12,489950.0,4,2.25,2640,31941.0,1.0,0,1,4,9.0,2640.0,0,1986.0,98092,47.3099,-122.116,2780
486000520,2014-06-06,1370000.0,2,2.25,2460,16940.0,1.5,0,5,4,9.0,1930.0,530,1936.0,98117,47.6792,-122.404,2260
705710640,2015-03-02,319950.0,3,2.5,1700,7000.0,2.0,0,1,3,7.0,1700.0,0,1996.0,98038,47.3798,-122.025,1950
2185000685,2014-11-24,208417.0,2,1.0,840,4200.0,1.0,0,1,3,5.0,840.0,0,1938.0,98108,47.5292,-122.316,830
7518502030,2014-11-17,410000.0,4,2.0,1900,5100.0,1.0,0,1,3,6.0,950.0,950,1914.0,98117,47.6767,-122.38,1230
4078300024,2014-07-25,590000.0,4,2.75,2160,4205.0,1.0,0,4,3,7.0,1080.0,1080,1969.0,98125,47.7081,-122.276,2450
6071400710,2015-04-29,648000.0,3,1.75,1610,10229.0,1.0,0,1,5,8.0,1610.0,0,1961.0,98006,47.553,-122.174,2270
4136950200,2014-06-27,255000.0,3,2.5,1720,6194.0,2.0,0,1,3,8.0,1720.0,0,1998.0,98092,47.2624,-122.221,1720
9527300200,2014-08-25,465000.0,4,2.75,2190,3267.0,2.0,0,1,3,8.0,2190.0,0,2004.0,98072,47.7751,-122.168,2190
6071000310,2015-01-28,622000.0,4,1.75,3020,10714.0,1.0,0,1,5,8.0,1510.0,1510,1958.0,98006,47.56,-122.181,2230
9183702220,2014-09-15,306000.0,3,1.75,1980,9800.0,1.0,0,1,3,7.0,1980.0,0,1991.0,9803,47.3745,-122.224,1630
369000045,2014-10-10,617000.0,3,2.5,1880,5500.0,2.0,0,1,4,7.0,1880.0,0,1947.0,98199,47.657,-122.393,1230
2826049117,2014-05-28,438750.0,3,1.75,1610,6480.0,1.0,0,1,4,7.0,1610.0,0,1947.0,98125,47.7137,-122.307,1230
811000055,2014-09-25,1280000.0,4,3.0,3260,4500.0,2.0,0,1,3,9.0,2300.0,960,1930.0,98109,47.6314,-122.353,2410
7154200070,2014-11-24,995000.0,5,3.25,3970,8029.0,2.0,0,3,3,9.0,2970.0,1000,1979.0,98177,47.7764,-122.385,2520
1254200045,2015-04-22,635000.0,5,2.75,2620,5500.0,1.5,0,1,3,7.0,1710.0,910,1911.0,98117,47.6806,-122.388,1790
8731730710,2014-07-28,215000.0,3,1.0,1180,9000.0,1.0,0,1,4,7.0,1180.0,0,1970.0,98031,47.39,-122.166,1290
9528104109,2014-10-27,530000.0,3,2.5,1365,1090.0,3.0,0,1,3,7.0,1315.0,50,2003.0,98115,47.6776,-122.324,1360
3298700012,2015-03-20,295000.0,2,1.0,720,4125.0,1.0,0,1,4,6.0,720.0,0,1943.0,98106,47.5245,-122.354,1000
7967700570,2015-03-02,245000.0,3,2.25,1350,6775.0,1.0,0,1,3,7.0,930.0,420,1981.0,98032,47.3593,-122.289,1460
1402200140,2015-01-05,400000.0,6,2.5,3060,17112.0,1.0,0,1,4,8.0,1530.0,1530,1967.0,98058,47.4379,-122.146,2690
3797300140,2014-07-21,303000.0,3,2.75,1850,8820.0,2.0,0,1,4,8.0,1850.0,0,1993.0,98022,47.1928,-122.01,1850
2481200140,2014-10-15,330000.0,3,1.75,1320,9675.0,1.5,0,1,4,7.0,1320.0,0,1970.0,98024,47.5695,-121.902,1160
3582900310,2015-03-04,700000.0,3,1.75,1990,13000.0,2.0,0,4,3,9.0,1990.0,0,1980.0,98028,47.7439,-122.262,2880
1352300990,2014-08-26,126000.0,1,1.0,610,4400.0,1.0,0,1,3,5.0,610.0,0,1922.0,98055,47.4865,-122.197,1090
1525059074,2014-07-23,850000.0,4,1.0,2500,35802.0,1.5,0,1,3,7.0,2500.0,0,1955.0,98005,47.6488,-122.153,2880
3876000710,2014-12-18,405000.0,3,2.0,1440,7425.0,1.0,0,1,4,7.0,1440.0,0,1965.0,98034,47.7243,-122.185,1800
1121000058,2015-03-31,485000.0,3,1.75,1790,6775.0,1.0,0,3,3,8.0,1790.0,0,1951.0,98126,47.5412,-122.377,1310
1407300012,2015-01-28,400000.0,2,2.0,1050,1173.0,2.0,0,1,3,8.0,720.0,330,2004.0,98122,47.6181,-122.302,1340
1565930070,2014-09-11,299950.0,3,2.5,1780,4650.0,2.0,0,1,3,7.0,1780.0,0,2011.0,98038,47.386,-122.047,3050
3574900030,2015-03-27,585000.0,4,2.5,2200,9099.0,2.0,0,1,3,8.0,2200.0,0,1994.0,98034,47.733,-122.225,2270
5100401441,2015-05-06,495000.0,4,2.0,1720,5413.0,2.0,0,1,3,7.0,1470.0,250,1938.0,98115,47.6929,-122.321,1510
7715800390,2014-11-10,447000.0,3,2.25,1520,14080.0,2.0,0,1,3,7.0,1520.0,0,1984.0,98074,47.6273,-122.059,1530
1682000160,2015-04-17,206000.0,3,1.0,1320,9239.0,1.0,0,1,4,7.0,1320.0,0,1968.0,98092,47.312,-122.183,1320
952007055,2014-10-21,500000.0,3,1.0,1070,4600.0,1.0,0,1,3,7.0,950.0,120,1930.0,98116,47.5627,-122.383,1090
3790700070,2014-11-21,302500.0,4,2.5,1990,5511.0,2.0,0,1,3,8.0,1990.0,0,1994.0,9803,47.3585,-122.191,1850
1862400292,2014-07-23,391000.0,2,1.0,890,5423.0,1.0,0,1,3,6.0,890.0,0,1946.0,98117,47.6966,-122.368,1690
4123800270,2014-07-10,250000.0,3,2.0,1440,5457.0,2.0,0,1,3,7.0,1440.0,0,1986.0,98038,47.3784,-122.046,1480
3448700070,2014-07-23,435000.0,4,2.5,2440,5350.0,2.0,0,1,3,7.0,2440.0,0,2003.0,98059,47.4891,-122.149,2440
9133600135,2015-02-11,160000.0,4,2.25,1800,14722.0,1.0,0,1,3,7.0,1440.0,360,1962.0,98055,47.4874,-122.223,2400
6163901913,2014-07-22,451000.0,5,3.0,2260,6508.0,1.0,0,1,3,7.0,1330.0,930,2003.0,98155,47.7508,-122.322,1940
1446403305,2014-05-05,206000.0,2,1.0,810,7158.0,1.0,0,1,5,6.0,810.0,0,1944.0,98168,47.4882,-122.325,1090
59000445,2014-09-23,590000.0,4,2.75,2240,5400.0,2.0,0,1,4,7.0,1540.0,700,1940.0,98116,47.5785,-122.402,1830
7510700030,2014-05-15,695000.0,3,2.5,4560,17622.0,2.0,0,1,4,9.0,3800.0,760,1986.0,98074,47.621,-122.03,2360
1722059222,2014-11-20,350000.0,3,1.5,1550,40752.0,1.0,0,1,5,7.0,1550.0,0,1954.0,98031,47.394,-122.202,1550
8127700132,2015-03-26,1236300.0,5,3.5,3180,4628.0,2.0,0,1,3,10.0,2420.0,760,2001.0,98199,47.6423,-122.394,2060
1774000030,2015-03-30,395000.0,6,2.25,2950,11200.0,1.0,0,1,4,7.0,1700.0,1250,1970.0,98072,47.7476,-122.087,1790
4058800135,2015-04-05,419000.0,5,3.0,2190,9652.0,2.0,0,1,3,7.0,2190.0,0,1999.0,98178,47.5049,-122.239,1440
8682281600,2014-07-08,592350.0,2,2.0,1570,4665.0,1.0,0,1,3,8.0,1570.0,0,2006.0,98053,47.709,-122.017,2165
8562740520,2014-08-06,855000.0,5,3.25,3420,5669.0,2.0,0,1,3,9.0,2620.0,800,2003.0,98027,47.5366,-122.067,3310
3982700125,2014-12-30,771000.0,4,2.5,2420,7200.0,2.0,0,1,3,9.0,2420.0,0,1991.0,98033,47.6893,-122.197,2650
1120069036,2014-12-18,325000.0,3,2.25,1570,43350.0,1.0,0,4,4,7.0,1570.0,0,1967.0,98022,47.2377,-122.016,1570
7905200310,2014-07-29,545000.0,4,1.75,1910,6731.0,1.0,0,1,4,7.0,1210.0,700,1953.0,98116,47.5693,-122.391,1780
7577700136,2015-02-26,615000.0,3,1.75,1780,5175.0,1.0,0,1,4,7.0,990.0,790,1927.0,98116,47.5696,-122.386,1780
2629600016,2015-04-10,625500.0,2,1.0,2160,7439.0,1.0,0,1,4,6.0,1300.0,860,1953.0,98115,47.6981,-122.286,1680
9262800002,2014-07-08,232000.0,3,1.5,1460,15000.0,1.0,0,1,3,7.0,1460.0,0,1966.0,98001,47.3182,-122.271,1510
2892700041,2014-07-14,168000.0,3,1.5,1370,7439.0,1.0,0,1,4,6.0,1370.0,0,1963.0,98055,47.4499,-122.189,2350
2892700041,2014-07-14,168000.0,3,1.5,1370,7439.0,1.0,0,1,4,6.0,1370.0,0,1963.0,98055,47.4499,-122.189,2350
2892700041,2015-01-28,238000.0,3,1.5,1370,7439.0,1.0,0,1,4,6.0,1370.0,0,1963.0,98055,47.4499,-122.189,2350
2892700041,2015-01-28,238000.0,3,1.5,1370,7439.0,1.0,0,1,4,6.0,1370.0,0,1963.0,98055,47.4499,-122.189,2350
4136950070,2015-04-14,260000.0,3,2.5,1500,7401.0,2.0,0,1,3,8.0,1500.0,0,1998.0,98092,47.2625,-122.221,1720
2354300550,2015-03-02,460000.0,3,1.75,1210,7500.0,1.0,0,1,3,7.0,1210.0,0,1951.0,98027,47.5294,-122.033,1250
7740100260,2014-08-25,900000.0,3,2.5,2850,11535.0,1.0,0,2,3,8.0,1680.0,1170,1952.0,98155,47.748,-122.288,2670
6163901352,2014-10-21,289950.0,3,1.0,1090,8280.0,1.0,0,1,3,6.0,1090.0,0,1947.0,98155,47.7562,-122.318,1060
2025700200,2015-02-20,265000.0,3,1.75,1450,5858.0,1.0,0,1,4,7.0,1450.0,0,1991.0,98038,47.3482,-122.037,1520
1775801090,2014-05-30,465000.0,4,2.25,1820,20349.0,1.0,0,1,5,8.0,1340.0,480,1977.0,98072,47.7415,-122.096,1270
1138000070,2014-11-13,370000.0,3,1.5,1320,7201.0,1.0,0,1,3,7.0,1320.0,0,1971.0,98034,47.7126,-122.211,1380
1823049046,2014-08-06,240000.0,2,1.5,1670,9880.0,1.0,0,1,4,7.0,1670.0,0,1941.0,98146,47.4864,-122.348,1670
7227801580,2014-09-17,232000.0,4,2.0,1440,5911.0,1.0,0,1,5,5.0,1440.0,0,1943.0,98056,47.5072,-122.181,1500
4364700875,2014-07-29,237502.0,3,1.0,980,7560.0,1.0,0,1,3,7.0,980.0,0,1951.0,98126,47.5256,-122.375,1300
8127700390,2014-12-15,1280000.0,4,3.5,4340,5500.0,2.0,0,1,3,10.0,2850.0,1490,2008.0,98199,47.6427,-122.397,1290
9560500105,2015-04-24,957000.0,4,2.25,2860,11545.0,1.0,0,1,4,8.0,1430.0,1430,1966.0,98005,47.588,-122.168,2190
8651411420,2015-03-05,218000.0,3,1.5,1140,4875.0,1.0,0,1,5,6.0,1140.0,0,1970.0,98042,47.3684,-122.08,980
1274500240,2014-08-20,205000.0,3,1.5,1120,8366.0,1.0,0,1,3,7.0,1120.0,0,1968.0,98042,47.3632,-122.11,1260
3278602190,2014-06-11,350000.0,3,3.25,1460,1592.0,2.0,0,1,3,8.0,1130.0,330,2006.0,98126,47.5481,-122.374,1560
873900240,2014-07-02,256000.0,4,2.5,2050,5787.0,2.0,0,1,3,7.0,2050.0,0,2002.0,98198,47.3527,-122.315,2030
3834000520,2014-07-30,275000.0,3,1.0,1250,7654.0,1.0,0,1,3,7.0,1000.0,250,1952.0,98125,47.7289,-122.291,1310
4224100030,2015-04-03,372000.0,4,2.5,2520,9604.0,2.0,0,1,3,9.0,2520.0,0,1990.0,98031,47.3893,-122.216,2540
5710500060,2015-03-19,688888.0,3,3.25,2580,9825.0,1.5,0,2,4,9.0,1760.0,820,1978.0,98027,47.5314,-122.054,2140
203101370,2014-06-30,170000.0,2,1.0,1200,24792.0,2.0,0,1,2,7.0,1200.0,0,1976.0,98053,47.6337,-121.961,2150
4039300140,2014-06-25,530000.0,5,2.25,2140,7910.0,1.0,0,1,3,7.0,1070.0,1070,1962.0,98007,47.6071,-122.137,1680
3629920990,2014-06-23,905000.0,4,3.25,3440,7661.0,2.0,0,1,3,11.0,3440.0,0,2006.0,98029,47.5429,-121.995,3580
6882510060,2014-08-25,365000.0,4,2.5,1800,5070.0,1.0,0,1,5,7.0,1080.0,720,1979.0,98118,47.5303,-122.28,1870
2597150270,2015-04-06,312000.0,4,2.5,1790,10584.0,1.0,0,1,4,7.0,1290.0,500,1981.0,98031,47.4061,-122.188,1730
4365200445,2014-08-22,400000.0,2,1.75,1250,7680.0,1.0,0,1,3,7.0,1250.0,0,1922.0,98126,47.5242,-122.371,1250
6145601819,2014-09-12,278750.0,2,2.0,800,5765.0,1.0,0,1,4,6.0,800.0,0,1936.0,98133,47.7024,-122.346,1160
3447000030,2015-04-01,510000.0,3,2.0,1410,11995.0,1.0,0,1,4,8.0,1410.0,0,1965.0,98006,47.5718,-122.127,2690
4442800162,2015-04-14,527700.0,2,2.25,1330,806.0,3.0,0,1,3,8.0,1330.0,0,2009.0,98117,47.6904,-122.395,1320
1698900075,2015-04-15,740000.0,4,2.75,2890,4000.0,1.5,0,1,4,9.0,2190.0,700,1931.0,98109,47.6419,-122.351,2280
9432750070,2014-08-08,512000.0,4,2.5,2550,17209.0,2.0,0,1,3,9.0,2550.0,0,1996.0,98059,47.4836,-122.136,2840
3204850140,2014-11-12,362000.0,5,2.5,2880,8216.0,2.0,0,1,3,8.0,2880.0,0,2001.0,9803,47.3747,-122.185,1960
1446401550,2015-02-06,225000.0,3,1.0,660,6600.0,1.0,0,1,4,5.0,660.0,0,1940.0,98168,47.4842,-122.33,1320
3904901840,2014-06-30,491500.0,3,2.25,1470,4322.0,2.0,0,1,3,7.0,1470.0,0,1985.0,98029,47.5672,-122.018,1610
3299200075,2015-02-04,429950.0,4,1.75,1700,10230.0,1.0,0,1,3,8.0,1320.0,380,1959.0,98133,47.7453,-122.351,2000
2206500550,2014-11-17,375000.0,3,1.0,1040,9800.0,1.0,0,1,4,7.0,1040.0,0,1955.0,98006,47.5765,-122.155,1280
2112700370,2014-08-13,199400.0,2,1.0,880,4000.0,1.0,0,1,4,6.0,880.0,0,1916.0,98106,47.5331,-122.352,1430
4397010350,2015-01-26,364900.0,4,2.5,2490,9346.0,2.0,0,3,3,9.0,2490.0,0,1996.0,98042,47.3831,-122.147,2650
4364700885,2014-09-12,324950.0,3,1.5,1210,7560.0,1.0,0,1,3,7.0,1210.0,0,1941.0,98126,47.5255,-122.374,980
1498301672,2015-03-30,467000.0,5,2.0,2080,4000.0,1.0,0,1,4,6.0,1040.0,1040,1909.0,98144,47.5858,-122.308,1940
3992700326,2014-08-22,380000.0,3,1.0,1380,5400.0,1.0,0,1,4,7.0,1380.0,0,1954.0,98125,47.7134,-122.288,1190
5438000060,2014-11-03,250000.0,3,2.25,1620,10850.0,1.0,0,1,3,7.0,1620.0,0,1966.0,98055,47.4437,-122.194,1910
9550200370,2014-05-20,700000.0,4,1.0,1680,4021.0,1.5,0,1,3,7.0,1680.0,0,1921.0,98103,47.6663,-122.332,1710
3977630270,2014-11-13,206990.0,3,1.0,1330,9620.0,1.0,0,1,5,6.0,1330.0,0,1976.0,98092,47.3174,-122.127,1300
475001000,2015-04-06,670000.0,3,1.75,1730,3400.0,1.0,0,1,5,7.0,970.0,760,1928.0,98107,47.6662,-122.364,1640
3426059050,2014-05-20,315000.0,2,1.0,790,6969.0,1.0,0,1,3,6.0,790.0,0,1955.0,98052,47.6978,-122.164,1380
4137000070,2015-04-10,319950.0,3,2.5,2240,7500.0,2.0,0,1,3,8.0,2240.0,0,1985.0,98092,47.265,-122.22,2190
2759500105,2014-07-30,419000.0,3,1.5,1500,8272.0,1.0,0,1,4,7.0,1500.0,0,1958.0,98177,47.7741,-122.38,1630
4137010310,2014-08-22,205000.0,3,2.0,1800,11419.0,1.0,0,1,3,8.0,1800.0,0,1989.0,98092,47.2623,-122.217,2220
5616000030,2014-10-23,335000.0,4,2.5,1980,4745.0,2.0,0,1,3,7.0,1980.0,0,2004.0,98038,47.3495,-122.04,1980
9266700295,2014-10-24,397000.0,3,1.75,1340,5100.0,1.0,0,1,3,7.0,1340.0,0,1953.0,98103,47.694,-122.348,1550
9828200187,2015-04-29,370000.0,2,1.0,750,2020.0,1.0,0,1,3,7.0,750.0,0,1908.0,98122,47.6175,-122.301,1630
6061400160,2014-09-18,330000.0,4,2.25,1790,9920.0,1.0,0,1,4,7.0,1170.0,620,1969.0,98059,47.5126,-122.149,1990
4022900197,2014-08-08,399000.0,3,2.0,1940,16300.0,1.0,0,1,3,7.0,1140.0,800,1978.0,98155,47.774,-122.283,1940
2591730200,2014-07-17,249900.0,3,2.0,1220,6404.0,1.0,0,1,3,7.0,1220.0,0,1994.0,98038,47.3523,-122.059,1570
9165100260,2014-05-13,717000.0,3,1.5,1310,3880.0,1.0,0,1,3,7.0,1090.0,220,1956.0,98117,47.6821,-122.392,1570
5201810060,2014-08-07,319000.0,4,2.5,1930,8336.0,2.0,0,1,3,8.0,1930.0,0,1995.0,98031,47.4016,-122.166,2280
5499200060,2015-04-03,635000.0,4,3.0,2100,3800.0,2.0,0,1,3,8.0,2100.0,0,1972.0,98115,47.6807,-122.291,1320
1568100060,2014-09-10,355000.0,3,1.0,1180,7573.0,1.0,0,1,4,7.0,1180.0,0,1977.0,98155,47.7372,-122.294,1320
6743700060,2014-07-14,585000.0,4,1.75,3140,12519.0,1.0,0,1,3,7.0,2320.0,820,1951.0,98033,47.6941,-122.173,2240
7258200060,2014-12-29,320000.0,3,2.0,2320,7800.0,1.0,0,1,4,7.0,1160.0,1160,1960.0,98168,47.5141,-122.316,1380
5127000810,2014-05-14,305495.0,3,1.75,2110,10200.0,2.0,0,1,4,7.0,2110.0,0,1966.0,98059,47.4744,-122.154,1800
2011400520,2014-06-19,240000.0,4,2.0,1790,14690.0,1.0,0,2,4,7.0,1670.0,120,1960.0,98198,47.3965,-122.321,2440
1953400510,2014-06-23,199950.0,5,2.5,1740,8750.0,1.0,0,1,4,7.0,1740.0,0,1959.0,98198,47.3904,-122.299,1740
2450500060,2014-08-26,1620000.0,4,3.25,3820,8114.0,2.0,0,1,3,10.0,3820.0,0,2005.0,98004,47.5837,-122.194,2440
2623039082,2015-02-18,770000.0,3,3.5,2050,21744.0,2.0,1,5,4,9.0,1750.0,300,1930.0,98166,47.4536,-122.376,2300
3204400030,2014-07-02,255000.0,4,2.25,1680,3179.0,2.0,0,1,3,8.0,1680.0,0,2002.0,98092,47.3258,-122.186,1678
2473370890,2014-09-15,289000.0,4,2.25,1930,8925.0,1.0,0,1,4,8.0,1930.0,0,1974.0,98058,47.4501,-122.128,1930
3343901401,2014-07-18,494500.0,4,3.0,3760,8804.0,2.0,0,1,3,8.0,2470.0,1290,2002.0,98056,47.5161,-122.191,1960
4376700030,2014-06-04,746000.0,3,2.25,2370,9619.0,1.0,0,1,4,8.0,1650.0,720,1973.0,98052,47.6366,-122.099,1960
1072000400,2014-10-23,385000.0,4,3.0,2120,13000.0,2.0,0,1,4,8.0,2120.0,0,1978.0,98059,47.4745,-122.141,2180
2193330030,2014-11-18,688100.0,4,2.5,2370,10513.0,2.0,0,1,4,8.0,2370.0,0,1987.0,98052,47.6915,-122.099,2110
4083300070,2014-05-12,870300.0,4,2.5,2350,3150.0,1.5,0,1,4,8.0,1690.0,660,1910.0,98103,47.6605,-122.335,1750
2241700075,2014-10-22,310000.0,3,1.0,1180,8474.0,1.5,0,1,3,7.0,1180.0,0,1956.0,98155,47.7416,-122.327,1180
9250900111,2015-03-12,500000.0,3,2.5,2270,5654.0,2.0,0,1,3,8.0,2270.0,0,1999.0,98133,47.7733,-122.351,1770
9412700160,2014-08-14,255000.0,3,2.25,1830,7770.0,1.0,0,1,4,7.0,1400.0,430,1977.0,98042,47.3925,-122.161,1960
4383500030,2014-09-24,154500.0,3,1.0,890,9465.0,1.0,0,1,3,6.0,890.0,0,1957.0,98148,47.4388,-122.328,1590
2558630060,2014-05-30,425000.0,3,2.25,1820,8058.0,1.0,0,1,3,7.0,1260.0,560,1974.0,98034,47.7241,-122.168,1850
1150000400,2014-07-21,700000.0,4,2.5,2440,7491.0,2.0,0,1,4,10.0,2440.0,0,1988.0,98029,47.561,-122.019,2490
5244801275,2014-11-21,410500.0,2,1.0,1110,3943.0,1.0,0,1,5,6.0,740.0,370,1916.0,98109,47.6436,-122.352,1590
1839920160,2014-07-14,432000.0,3,2.0,1870,7080.0,1.0,0,1,4,7.0,1210.0,660,1969.0,98034,47.7244,-122.179,1620
9834200030,2015-04-14,530000.0,3,1.5,1240,4080.0,1.5,0,1,3,8.0,1240.0,0,1914.0,98144,47.5745,-122.291,1420
3288200710,2014-05-27,465000.0,3,2.0,1560,8640.0,1.0,0,1,5,7.0,1560.0,0,1967.0,98034,47.7294,-122.186,1970
3904980320,2014-09-23,498688.0,3,2.5,1910,5600.0,2.0,0,1,3,8.0,1910.0,0,1989.0,98029,47.5752,-122.009,1800
2927600435,2015-04-02,573500.0,3,1.0,2200,21450.0,1.0,0,1,4,9.0,1600.0,600,1952.0,98166,47.4527,-122.372,1880
1321740260,2014-10-15,349900.0,4,2.75,2530,13474.0,2.0,0,1,4,8.0,2530.0,0,1994.0,98023,47.289,-122.344,2490
7809200055,2014-06-18,220000.0,3,1.0,1130,12519.0,1.0,0,1,3,7.0,1130.0,0,1958.0,98056,47.4965,-122.176,1460
3298700671,2014-07-31,260000.0,2,1.0,820,6771.0,1.0,0,1,4,6.0,820.0,0,1918.0,98106,47.52,-122.354,1000
1231000640,2014-09-11,290000.0,2,1.0,960,4000.0,1.0,0,1,3,6.0,960.0,0,1918.0,98118,47.5554,-122.267,1210
1498303905,2015-04-02,615000.0,4,1.5,1980,3240.0,1.5,0,1,4,8.0,1780.0,200,1930.0,98144,47.584,-122.294,2250
7491010060,2014-10-22,730000.0,4,3.5,3370,5638.0,2.0,0,1,3,10.0,2250.0,1120,2001.0,98034,47.7196,-122.223,3080
8856960260,2014-05-21,332500.0,3,2.25,1800,10500.0,2.0,0,1,3,7.0,1800.0,0,1995.0,98038,47.3879,-122.032,1870
1088810160,2014-12-24,650000.0,5,3.5,3990,10120.0,2.0,0,1,3,9.0,2820.0,1170,1990.0,98011,47.741,-122.208,2750
3931900510,2014-08-29,1400000.0,4,2.5,4070,7800.0,3.0,0,1,4,8.0,3390.0,680,2002.0,98115,47.6838,-122.327,2020
9567800435,2015-05-13,465000.0,4,1.75,1640,7194.0,1.5,0,1,4,7.0,1480.0,160,1915.0,98011,47.7649,-122.205,1440
2806000560,2014-07-22,690000.0,4,3.25,3730,11820.0,2.0,0,1,3,10.0,2460.0,1270,1990.0,98029,47.5775,-122.019,3680
2473101360,2014-07-11,289900.0,3,1.75,1220,7004.0,1.0,0,1,5,7.0,1220.0,0,1966.0,98058,47.4492,-122.157,1640
2288900140,2014-12-18,1620000.0,3,3.5,3490,4000.0,2.0,0,1,3,9.0,2570.0,920,2009.0,98112,47.6385,-122.281,1880
9320990140,2015-04-22,339950.0,3,2.5,1730,4286.0,2.0,0,1,3,7.0,1730.0,0,1999.0,98148,47.432,-122.329,1780
8731982050,2015-04-23,367999.0,4,2.75,3430,8000.0,1.5,0,1,4,8.0,3430.0,0,1972.0,98023,47.3183,-122.382,2090
705700240,2015-02-18,380000.0,4,2.5,2320,10079.0,2.0,0,1,3,7.0,2320.0,0,1994.0,98038,47.3828,-122.026,2010
4335000030,2014-06-25,440000.0,3,1.75,2030,17100.0,1.0,0,1,4,7.0,2030.0,0,1953.0,98166,47.451,-122.365,1950
5631501323,2014-08-05,309500.0,3,1.5,1340,13560.0,1.0,0,1,3,7.0,1340.0,0,1968.0,98028,47.741,-122.234,1540
3738900105,2014-07-23,350000.0,3,1.0,1130,8201.0,1.0,0,1,5,6.0,1130.0,0,1948.0,98155,47.7359,-122.306,1180
2781270400,2015-03-16,215000.0,2,2.0,1180,2521.0,2.0,0,1,3,6.0,1180.0,0,2005.0,98038,47.3487,-122.021,1310
3336001360,2014-08-26,254000.0,2,1.0,910,6000.0,1.0,0,1,3,6.0,910.0,0,1943.0,98118,47.5253,-122.266,1460
2464400435,2015-04-20,567000.0,3,1.75,1630,4275.0,1.5,0,4,3,7.0,1630.0,0,1908.0,98115,47.6851,-122.322,1800
2025049114,2014-05-29,402000.0,2,1.0,710,1173.0,2.0,0,1,4,7.0,710.0,0,1943.0,98102,47.6412,-122.329,1370
1523089012,2014-11-20,365000.0,4,1.0,1520,80150.0,1.0,0,1,2,5.0,1520.0,0,1948.0,98045,47.4742,-121.769,1740
7305300695,2014-05-02,625000.0,4,2.5,2820,8408.0,2.0,0,1,3,9.0,2820.0,0,2014.0,98155,47.7538,-122.325,1300
9269200340,2015-04-23,432000.0,4,1.75,1970,5160.0,1.5,0,1,3,7.0,1970.0,0,1942.0,98126,47.534,-122.373,1230
1402100070,2014-08-01,335500.0,5,3.0,2240,19090.0,1.0,0,1,4,8.0,1700.0,540,1968.0,98058,47.4416,-122.149,2280
2998300060,2014-08-06,672500.0,2,1.75,1860,5940.0,1.0,0,3,5,8.0,1020.0,840,1956.0,98116,47.5751,-122.407,2130
8113101000,2014-07-22,336000.0,4,1.0,1780,4310.0,1.5,0,1,5,6.0,1780.0,0,1919.0,98118,47.5486,-122.278,1460
1388600070,2014-11-24,294400.0,4,2.5,1788,10183.0,2.0,0,1,4,7.0,1788.0,0,1990.0,98002,47.2883,-122.218,1700
8944600060,2015-04-20,541900.0,3,2.5,1880,3054.0,2.0,0,1,3,8.0,1880.0,0,1988.0,98007,47.6091,-122.147,1840
8860310240,2014-12-17,505000.0,3,1.75,2300,11400.0,1.0,0,1,4,8.0,1520.0,780,1977.0,98052,47.6884,-122.128,2300
8016250060,2014-06-05,255000.0,3,2.5,1610,6176.0,2.0,0,1,3,7.0,1610.0,0,1994.0,9803,47.3657,-122.173,1680
2061800045,2015-01-22,435000.0,6,2.5,2270,11970.0,1.0,0,1,3,7.0,1470.0,800,1964.0,98011,47.7722,-122.204,2270
2652500070,2014-05-08,636000.0,2,1.75,1230,3600.0,1.5,0,1,5,7.0,1230.0,0,1925.0,98119,47.6423,-122.361,1210
3622069114,2014-09-09,655000.0,4,3.5,3420,33106.0,2.0,0,1,3,9.0,3420.0,0,2004.0,9801,47.3554,-121.986,3420
